idx,project,filename,window_start,window_end,label,logits
1387,BombRun,20260408_052855.WAV,0.0,5.0,A_Bomba1,0.45894477
1388,BombRun,20260407_141135.WAV,0.0,5.0,A_Bomba1,0.50973654
1389,BombRun,20260408_062000.WAV,0.0,5.0,A_Bomba1,0.75053734
1390,BombRun,20260408_122430.WAV,0.0,5.0,A_Bomba1,0.7357706
1391,BombRun,20260408_124055.WAV,0.0,5.0,A_Bomba1,0.6166904
1392,BombRun,20260408_120555.WAV,0.0,5.0,A_Bomba1,0.678798
1393,BombRun,20260407_012545.WAV,0.0,5.0,A_Bomba1,0.46931195
1394,BombRun,20260407_135850.WAV,0.0,5.0,A_Bomba1,0.69142485
1395,BombRun,20260408_085710.WAV,0.0,5.0,A_Bomba1,0.57422394
1396,BombRun,20260407_173030.WAV,0.0,5.0,A_Bomba1,0.5759333
1397,BombRun,20260408_055055.WAV,0.0,5.0,A_Bomba1,0.47391218
1398,BombRun,20260408_060950.WAV,0.0,5.0,A_Bomba1,0.52181923
1399,BombRun,20260408_121930.WAV,0.0,5.0,A_Bomba1,0.7691762
1400,BombRun,20260408_054405.WAV,0.0,5.0,A_Bomba1,0.59646904
1401,BombRun,20260408_114035.WAV,0.0,5.0,A_Bomba1,0.76741743
1402,BombRun,20260407_141900.WAV,0.0,5.0,A_Bomba1,0.5943147
1403,BombRun,20260407_011845.WAV,0.0,5.0,A_Bomba1,0.30073166
1404,BombRun,20260408_123855.WAV,0.0,5.0,A_Bomba1,0.5827475
1405,BombRun,20260408_084340.WAV,0.0,5.0,A_Bomba1,0.6647009
1406,BombRun,20260408_090335.WAV,0.0,5.0,A_Bomba1,0.6254263
1407,BombRun,20260407_141055.WAV,0.0,5.0,A_Bomba1,0.56531113
1408,BombRun,20260408_123100.WAV,0.0,5.0,A_Bomba1,0.63071394
1409,BombRun,20260408_052935.WAV,0.0,5.0,A_Bomba1,0.4696394
1410,BombRun,20260408_061455.WAV,0.0,5.0,A_Bomba1,0.62999994
1411,BombRun,20260407_135930.WAV,0.0,5.0,A_Bomba1,0.5763653
1412,BombRun,20260408_055900.WAV,0.0,5.0,A_Bomba1,0.6836245
1413,BombRun,20260407_012425.WAV,0.0,5.0,A_Bomba1,0.2938033
1414,BombRun,20260408_120435.WAV,0.0,5.0,A_Bomba1,0.68396986
1415,BombRun,20260408_060005.WAV,0.0,5.0,A_Bomba1,0.674205
1416,BombRun,20260408_124135.WAV,0.0,5.0,A_Bomba1,0.64067185
1417,BombRun,20260408_113955.WAV,0.0,5.0,A_Bomba1,0.86587405
1418,BombRun,20260408_122550.WAV,0.0,5.0,A_Bomba1,0.854713
1419,BombRun,20260407_140405.WAV,0.0,5.0,A_Bomba1,0.55453676
1420,BombRun,20260407_000035.WAV,0.0,5.0,A_Bomba1,0.29105535
1421,BombRun,20260408_115115.WAV,0.0,5.0,A_Bomba1,0.69756216
1422,BombRun,20260408_120810.WAV,0.0,5.0,A_Bomba1,0.44880444
1423,BombRun,20260407_012800.WAV,0.0,5.0,A_Bomba1,0.45640773
1424,BombRun,20260408_055525.WAV,0.0,5.0,A_Bomba1,0.60057265
1425,BombRun,20260408_083605.WAV,0.0,5.0,A_Bomba1,0.6817439
1426,BombRun,20260408_053140.WAV,0.0,5.0,A_Bomba1,0.52946603
1427,BombRun,20260408_091215.WAV,0.0,5.0,A_Bomba1,0.46722892
1428,BombRun,20260407_171425.WAV,0.0,5.0,A_Bomba1,0.4674917
1429,BombRun,20260407_140820.WAV,0.0,5.0,A_Bomba1,0.6318576
1430,BombRun,20260408_090645.WAV,0.0,5.0,A_Bomba1,0.60722655
1431,BombRun,20260408_084630.WAV,0.0,5.0,A_Bomba1,0.6373411
1432,BombRun,20260407_172110.WAV,0.0,5.0,A_Bomba1,0.5567585
1433,BombRun,20260408_061125.WAV,0.0,5.0,A_Bomba1,0.48926246
1434,BombRun,20260407_172845.WAV,0.0,5.0,A_Bomba1,0.47409177
1435,BombRun,20260408_054820.WAV,0.0,5.0,A_Bomba1,0.48403552
1436,BombRun,20260407_013505.WAV,0.0,5.0,A_Bomba1,0.46534136
1437,BombRun,20260408_121515.WAV,0.0,5.0,A_Bomba1,0.5952349
1438,BombRun,20260407_141525.WAV,0.0,5.0,A_Bomba1,0.5715861
1439,BombRun,20260408_053815.WAV,0.0,5.0,A_Bomba1,0.5617543
1440,BombRun,20260408_122020.WAV,0.0,5.0,A_Bomba1,0.86380124
1441,BombRun,20260408_115840.WAV,0.0,5.0,A_Bomba1,0.66550404
1442,BombRun,20260408_124445.WAV,0.0,5.0,A_Bomba1,0.59695786
1443,BombRun,20260407_012155.WAV,0.0,5.0,A_Bomba1,0.47577187
1444,BombRun,20260408_120145.WAV,0.0,5.0,A_Bomba1,0.88491374
1445,BombRun,20260407_142010.WAV,0.0,5.0,A_Bomba1,0.58960027
1446,BombRun,20260408_122035.WAV,0.0,5.0,A_Bomba1,0.71763265
1447,BombRun,20260408_053800.WAV,0.0,5.0,A_Bomba1,0.6967314
1448,BombRun,20260408_120150.WAV,0.0,5.0,A_Bomba1,0.47425145
1449,BombRun,20260407_012140.WAV,0.0,5.0,A_Bomba1,0.5684051
1450,BombRun,20260407_142005.WAV,0.0,5.0,A_Bomba1,0.57430977
1451,BombRun,20260408_124450.WAV,0.0,5.0,A_Bomba1,0.70416874
1452,BombRun,20260408_115855.WAV,0.0,5.0,A_Bomba1,0.71919155
1453,BombRun,20260407_172850.WAV,0.0,5.0,A_Bomba1,0.52056074
1454,BombRun,20260408_121500.WAV,0.0,5.0,A_Bomba1,0.72831774
1455,BombRun,20260407_013510.WAV,0.0,5.0,A_Bomba1,0.44384
1456,BombRun,20260408_054835.WAV,0.0,5.0,A_Bomba1,0.5018654
1457,BombRun,20260408_061130.WAV,0.0,5.0,A_Bomba1,0.5750308
1458,BombRun,20260407_141530.WAV,0.0,5.0,A_Bomba1,0.6264022
1459,BombRun,20260408_090650.WAV,0.0,5.0,A_Bomba1,0.6379579
1460,BombRun,20260408_084625.WAV,0.0,5.0,A_Bomba1,0.52125895
1461,BombRun,20260407_172105.WAV,0.0,5.0,A_Bomba1,0.602085
1462,BombRun,20260408_055530.WAV,0.0,5.0,A_Bomba1,0.6075358
1463,BombRun,20260407_012815.WAV,0.0,5.0,A_Bomba1,0.39333802
1464,BombRun,20260408_120805.WAV,0.0,5.0,A_Bomba1,0.6404827
1465,BombRun,20260408_083610.WAV,0.0,5.0,A_Bomba1,0.6086635
1466,BombRun,20260408_115100.WAV,0.0,5.0,A_Bomba1,0.72187585
1467,BombRun,20260407_140835.WAV,0.0,5.0,A_Bomba1,0.5237167
1468,BombRun,20260407_171430.WAV,0.0,5.0,A_Bomba1,0.5406568
1469,BombRun,20260408_091200.WAV,0.0,5.0,A_Bomba1,0.5753056
1470,BombRun,20260408_053155.WAV,0.0,5.0,A_Bomba1,0.49932954
1471,BombRun,20260408_124120.WAV,0.0,5.0,A_Bomba1,0.7581695
1472,BombRun,20260408_060010.WAV,0.0,5.0,A_Bomba1,0.44567603
1473,BombRun,20260407_135925.WAV,0.0,5.0,A_Bomba1,0.45002177
1474,BombRun,20260408_120420.WAV,0.0,5.0,A_Bomba1,0.6934393
1475,BombRun,20260407_012430.WAV,0.0,5.0,A_Bomba1,0.49681288
1476,BombRun,20260408_055915.WAV,0.0,5.0,A_Bomba1,0.49805397
1477,BombRun,20260407_000020.WAV,0.0,5.0,A_Bomba1,0.3472997
1478,BombRun,20260408_122545.WAV,0.0,5.0,A_Bomba1,0.6281361
1479,BombRun,20260407_140410.WAV,0.0,5.0,A_Bomba1,0.60598665
1480,BombRun,20260408_052920.WAV,0.0,5.0,A_Bomba1,0.7067344
1481,BombRun,20260407_141040.WAV,0.0,5.0,A_Bomba1,0.52333283
1482,BombRun,20260408_123115.WAV,0.0,5.0,A_Bomba1,0.6315017
1483,BombRun,20260408_061440.WAV,0.0,5.0,A_Bomba1,0.6556537
1484,BombRun,20260408_114020.WAV,0.0,5.0,A_Bomba1,0.81058604
1485,BombRun,20260408_054410.WAV,0.0,5.0,A_Bomba1,0.6866782
1486,BombRun,20260408_121925.WAV,0.0,5.0,A_Bomba1,0.7485964
1487,BombRun,20260408_084355.WAV,0.0,5.0,A_Bomba1,0.64059716
1488,BombRun,20260407_141915.WAV,0.0,5.0,A_Bomba1,0.47747293
1489,BombRun,20260408_123840.WAV,0.0,5.0,A_Bomba1,0.50951105
1490,BombRun,20260407_011850.WAV,0.0,5.0,A_Bomba1,0.32009047
1491,BombRun,20260408_085705.WAV,0.0,5.0,A_Bomba1,0.68341345
1492,BombRun,20260408_060945.WAV,0.0,5.0,A_Bomba1,0.5529444
1493,BombRun,20260407_173025.WAV,0.0,5.0,A_Bomba1,0.6561671
1494,BombRun,20260408_055040.WAV,0.0,5.0,A_Bomba1,0.6104612
1495,BombRun,20260408_122425.WAV,0.0,5.0,A_Bomba1,0.5496438
1496,BombRun,20260408_062015.WAV,0.0,5.0,A_Bomba1,0.79098815
1497,BombRun,20260407_012550.WAV,0.0,5.0,A_Bomba1,0.40631586
1498,BombRun,20260408_120540.WAV,0.0,5.0,A_Bomba1,0.74944425
1499,BombRun,20260407_135845.WAV,0.0,5.0,A_Bomba1,0.5000862
1500,BombRun,20260408_124040.WAV,0.0,5.0,A_Bomba1,0.66949564
1501,BombRun,20260407_013100.WAV,0.0,5.0,A_Bomba1,0.34307006
1502,BombRun,20260408_121110.WAV,0.0,5.0,A_Bomba1,0.7856644
1503,BombRun,20260408_061520.WAV,0.0,5.0,A_Bomba1,0.51703787
1504,BombRun,20260408_114815.WAV,0.0,5.0,A_Bomba1,0.386428
1505,BombRun,20260407_141120.WAV,0.0,5.0,A_Bomba1,0.58231395
1506,BombRun,20260408_052840.WAV,0.0,5.0,A_Bomba1,0.6115089
1507,BombRun,20260407_011930.WAV,0.0,5.0,A_Bomba1,0.37198538
1508,BombRun,20260408_123920.WAV,0.0,5.0,A_Bomba1,0.68431574
1509,BombRun,20260408_090240.WAV,0.0,5.0,A_Bomba1,0.62041324
1510,BombRun,20260408_084235.WAV,0.0,5.0,A_Bomba1,0.83376586
1511,BombRun,20260407_172515.WAV,0.0,5.0,A_Bomba1,0.4585772
1512,BombRun,20260408_121845.WAV,0.0,5.0,A_Bomba1,0.70357794
1513,BombRun,20260407_013855.WAV,0.0,5.0,A_Bomba1,0.4498856
1514,BombRun,20260408_114140.WAV,0.0,5.0,A_Bomba1,0.6877338
1515,BombRun,20260408_055120.WAV,0.0,5.0,A_Bomba1,0.5907988
1516,BombRun,20260407_173145.WAV,0.0,5.0,A_Bomba1,0.5062175
1517,BombRun,20260408_115510.WAV,0.0,5.0,A_Bomba1,0.58651584
1518,BombRun,20260408_060825.WAV,0.0,5.0,A_Bomba1,0.6172852
1519,BombRun,20260408_053545.WAV,0.0,5.0,A_Bomba1,0.5865765
1520,BombRun,20260408_060400.WAV,0.0,5.0,A_Bomba1,0.5944574
1521,BombRun,20260408_124530.WAV,0.0,5.0,A_Bomba1,0.6043301
1522,BombRun,20260408_115935.WAV,0.0,5.0,A_Bomba1,0.4866737
1523,BombRun,20260407_012020.WAV,0.0,5.0,A_Bomba1,0.5345501
1524,BombRun,20260408_120030.WAV,0.0,5.0,A_Bomba1,0.89507383
1525,BombRun,20260408_122155.WAV,0.0,5.0,A_Bomba1,0.78348297
1526,BombRun,20260407_140000.WAV,0.0,5.0,A_Bomba1,0.5897669
1527,BombRun,20260407_141450.WAV,0.0,5.0,A_Bomba1,0.48916465
1528,BombRun,20260408_123505.WAV,0.0,5.0,A_Bomba1,0.6627839
1529,BombRun,20260407_011515.WAV,0.0,5.0,A_Bomba1,0.44520545
1530,BombRun,20260408_061050.WAV,0.0,5.0,A_Bomba1,0.7683279
1531,BombRun,20260408_054955.WAV,0.0,5.0,A_Bomba1,0.71037024
1532,BombRun,20260407_172930.WAV,0.0,5.0,A_Bomba1,0.6011391
1533,BombRun,20260408_114430.WAV,0.0,5.0,A_Bomba1,0.59337527
1534,BombRun,20260408_061905.WAV,0.0,5.0,A_Bomba1,0.8399896
1535,BombRun,20260408_054000.WAV,0.0,5.0,A_Bomba1,0.71582156
1536,BombRun,20260409_060915.WAV,0.0,5.0,A_Bomba1,0.6204551
1537,BombRun,20260408_084745.WAV,0.0,5.0,A_Bomba1,0.6754725
1538,BombRun,20260408_090730.WAV,0.0,5.0,A_Bomba1,0.60574466
1539,BombRun,20260408_053035.WAV,0.0,5.0,A_Bomba1,0.62722546
1540,BombRun,20260408_085315.WAV,0.0,5.0,A_Bomba1,0.64424926
1541,BombRun,20260408_122800.WAV,0.0,5.0,A_Bomba1,0.62696296
1542,BombRun,20260407_171550.WAV,0.0,5.0,A_Bomba1,0.5535124
1543,BombRun,20260408_055450.WAV,0.0,5.0,A_Bomba1,0.6312795
1544,BombRun,20260408_055320.WAV,0.0,5.0,A_Bomba1,0.42187363
1545,BombRun,20260408_115710.WAV,0.0,5.0,A_Bomba1,0.57081413
1546,BombRun,20260408_053745.WAV,0.0,5.0,A_Bomba1,0.48293608
1547,BombRun,20260408_091410.WAV,0.0,5.0,A_Bomba1,0.5972882
1548,BombRun,20260408_090040.WAV,0.0,5.0,A_Bomba1,0.7338547
1549,BombRun,20260407_172715.WAV,0.0,5.0,A_Bomba1,0.709343
1550,BombRun,20260408_114340.WAV,0.0,5.0,A_Bomba1,0.7369166
1551,BombRun,20260407_013300.WAV,0.0,5.0,A_Bomba1,0.44086933
1552,BombRun,20260408_121310.WAV,0.0,5.0,A_Bomba1,0.80539054
1553,BombRun,20260408_061720.WAV,0.0,5.0,A_Bomba1,0.7124422
1554,BombRun,20260407_141320.WAV,0.0,5.0,A_Bomba1,0.57125235
1555,BombRun,20260408_090915.WAV,0.0,5.0,A_Bomba1,0.73926955
1556,BombRun,20260408_122625.WAV,0.0,5.0,A_Bomba1,0.75909674
1557,BombRun,20260407_012750.WAV,0.0,5.0,A_Bomba1,0.40927857
1558,BombRun,20260408_120740.WAV,0.0,5.0,A_Bomba1,0.8483103
1559,BombRun,20260408_124240.WAV,0.0,5.0,A_Bomba1,0.75597763
1560,BombRun,20260408_053235.WAV,0.0,5.0,A_Bomba1,0.5133207
1561,BombRun,20260408_085115.WAV,0.0,5.0,A_Bomba1,0.6647839
1562,BombRun,20260408_055650.WAV,0.0,5.0,A_Bomba1,0.43341973
1563,BombRun,20260408_114630.WAV,0.0,5.0,A_Bomba1,0.71465164
1564,BombRun,20260408_054200.WAV,0.0,5.0,A_Bomba1,0.8237999
1565,BombRun,20260408_084545.WAV,0.0,5.0,A_Bomba1,0.6576576
1566,BombRun,20260408_090530.WAV,0.0,5.0,A_Bomba1,0.5650611
1567,BombRun,20260407_141650.WAV,0.0,5.0,A_Bomba1,0.42481387
1568,BombRun,20260408_123705.WAV,0.0,5.0,A_Bomba1,0.7672227
1569,BombRun,20260408_061250.WAV,0.0,5.0,A_Bomba1,0.59736186
1570,BombRun,20260407_012220.WAV,0.0,5.0,A_Bomba1,0.32326782
1571,BombRun,20260408_120230.WAV,0.0,5.0,A_Bomba1,0.7105126
1572,BombRun,20260408_085840.WAV,0.0,5.0,A_Bomba1,0.74799305
1573,BombRun,20260408_122355.WAV,0.0,5.0,A_Bomba1,0.7402852
1574,BombRun,20260407_140200.WAV,0.0,5.0,A_Bomba1,0.8184467
1575,BombRun,20260408_055730.WAV,0.0,5.0,A_Bomba1,0.64216053
1576,BombRun,20260408_083410.WAV,0.0,5.0,A_Bomba1,0.59360236
1577,BombRun,20260407_135700.WAV,0.0,5.0,A_Bomba1,0.553153
1578,BombRun,20260408_115300.WAV,0.0,5.0,A_Bomba1,0.49131954
1579,BombRun,20260407_171630.WAV,0.0,5.0,A_Bomba1,0.5403513
1580,BombRun,20260408_053355.WAV,0.0,5.0,A_Bomba1,0.66418844
1581,BombRun,20260408_090450.WAV,0.0,5.0,A_Bomba1,0.6247549
1582,BombRun,20260408_052705.WAV,0.0,5.0,A_Bomba1,0.51720333
1583,BombRun,20260408_084425.WAV,0.0,5.0,A_Bomba1,0.5473342
1584,BombRun,20260407_172305.WAV,0.0,5.0,A_Bomba1,0.6399399
1585,BombRun,20260408_114750.WAV,0.0,5.0,A_Bomba1,0.76148874
1586,BombRun,20260408_061330.WAV,0.0,5.0,A_Bomba1,0.57903075
1587,BombRun,20260407_141730.WAV,0.0,5.0,A_Bomba1,0.5137619
1588,BombRun,20260408_122235.WAV,0.0,5.0,A_Bomba1,0.6323312
1589,BombRun,20260408_085920.WAV,0.0,5.0,A_Bomba1,0.745847
1590,BombRun,20260408_120350.WAV,0.0,5.0,A_Bomba1,0.6084903
1591,BombRun,20260407_012340.WAV,0.0,5.0,A_Bomba1,0.21359326
1592,BombRun,20260407_142205.WAV,0.0,5.0,A_Bomba1,0.6699021
1593,BombRun,20260408_053625.WAV,0.0,5.0,A_Bomba1,0.80926746
1594,BombRun,20260408_085505.WAV,0.0,5.0,A_Bomba1,0.72653764
1595,BombRun,20260407_171340.WAV,0.0,5.0,A_Bomba1,0.33509892
1596,BombRun,20260408_055240.WAV,0.0,5.0,A_Bomba1,0.59750783
1597,BombRun,20260408_114220.WAV,0.0,5.0,A_Bomba1,0.7577096
1598,BombRun,20260408_054610.WAV,0.0,5.0,A_Bomba1,0.62919503
1599,BombRun,20260408_084155.WAV,0.0,5.0,A_Bomba1,0.71655
1600,BombRun,20260408_090120.WAV,0.0,5.0,A_Bomba1,0.5770737
1601,BombRun,20260408_084800.WAV,0.0,5.0,A_Bomba1,0.618653
1602,BombRun,20260407_141240.WAV,0.0,5.0,A_Bomba1,0.7210128
1603,BombRun,20260408_123315.WAV,0.0,5.0,A_Bomba1,0.69798017
1604,BombRun,20260408_061640.WAV,0.0,5.0,A_Bomba1,0.5783019
1605,BombRun,20260408_124320.WAV,0.0,5.0,A_Bomba1,0.6050841
1606,BombRun,20260408_060210.WAV,0.0,5.0,A_Bomba1,0.69230103
1607,BombRun,20260408_083835.WAV,0.0,5.0,A_Bomba1,0.59214264
1608,BombRun,20260408_120620.WAV,0.0,5.0,A_Bomba1,0.5597121
1609,BombRun,20260407_012630.WAV,0.0,5.0,A_Bomba1,0.5071131
1610,BombRun,20260408_122745.WAV,0.0,5.0,A_Bomba1,0.56602997
1611,BombRun,20260407_140610.WAV,0.0,5.0,A_Bomba1,0.63727325
1612,BombRun,20260408_083820.WAV,0.0,5.0,A_Bomba1,0.49634078
1613,BombRun,20260407_012625.WAV,0.0,5.0,A_Bomba1,0.4797867
1614,BombRun,20260408_120635.WAV,0.0,5.0,A_Bomba1,0.7294091
1615,BombRun,20260408_060205.WAV,0.0,5.0,A_Bomba1,0.69359934
1616,BombRun,20260408_124335.WAV,0.0,5.0,A_Bomba1,0.68323606
1617,BombRun,20260408_122750.WAV,0.0,5.0,A_Bomba1,0.5171854
1618,BombRun,20260407_140605.WAV,0.0,5.0,A_Bomba1,0.64265764
1619,BombRun,20260407_141255.WAV,0.0,5.0,A_Bomba1,0.7052898
1620,BombRun,20260408_123300.WAV,0.0,5.0,A_Bomba1,0.6008114
1621,BombRun,20260408_084815.WAV,0.0,5.0,A_Bomba1,0.60438484
1622,BombRun,20260408_061655.WAV,0.0,5.0,A_Bomba1,0.57374376
1623,BombRun,20260408_054605.WAV,0.0,5.0,A_Bomba1,0.51888824
1624,BombRun,20260408_114235.WAV,0.0,5.0,A_Bomba1,0.6875625
1625,BombRun,20260408_084140.WAV,0.0,5.0,A_Bomba1,0.7106567
1626,BombRun,20260408_090135.WAV,0.0,5.0,A_Bomba1,0.68539923
1627,BombRun,20260407_171355.WAV,0.0,5.0,A_Bomba1,0.2718696
1628,BombRun,20260408_053630.WAV,0.0,5.0,A_Bomba1,0.6198614
1629,BombRun,20260408_085510.WAV,0.0,5.0,A_Bomba1,0.8010097
1630,BombRun,20260408_055255.WAV,0.0,5.0,A_Bomba1,0.49754435
1631,BombRun,20260408_085935.WAV,0.0,5.0,A_Bomba1,0.69154745
1632,BombRun,20260408_122220.WAV,0.0,5.0,A_Bomba1,0.69065416
1633,BombRun,20260408_124645.WAV,0.0,5.0,A_Bomba1,0.5150571
1634,BombRun,20260407_012355.WAV,0.0,5.0,A_Bomba1,0.476871
1635,BombRun,20260408_120345.WAV,0.0,5.0,A_Bomba1,0.6996852
1636,BombRun,20260407_142210.WAV,0.0,5.0,A_Bomba1,0.6474733
1637,BombRun,20260408_061325.WAV,0.0,5.0,A_Bomba1,0.6522521
1638,BombRun,20260408_121715.WAV,0.0,5.0,A_Bomba1,0.8637464
1639,BombRun,20260407_141725.WAV,0.0,5.0,A_Bomba1,0.49272534
1640,BombRun,20260408_052710.WAV,0.0,5.0,A_Bomba1,0.6146838
1641,BombRun,20260408_090445.WAV,0.0,5.0,A_Bomba1,0.606949
1642,BombRun,20260408_084430.WAV,0.0,5.0,A_Bomba1,0.7157742
1643,BombRun,20260408_114745.WAV,0.0,5.0,A_Bomba1,0.61888385
1644,BombRun,20260407_172310.WAV,0.0,5.0,A_Bomba1,0.6701965
1645,BombRun,20260408_115315.WAV,0.0,5.0,A_Bomba1,0.7237119
1646,BombRun,20260408_055725.WAV,0.0,5.0,A_Bomba1,0.5739327
1647,BombRun,20260407_135715.WAV,0.0,5.0,A_Bomba1,0.6155258
1648,BombRun,20260408_083405.WAV,0.0,5.0,A_Bomba1,0.48497525
1649,BombRun,20260408_053340.WAV,0.0,5.0,A_Bomba1,0.622974
1650,BombRun,20260407_171625.WAV,0.0,5.0,A_Bomba1,0.6507285
1651,BombRun,20260408_120225.WAV,0.0,5.0,A_Bomba1,0.6774371
1652,BombRun,20260407_012235.WAV,0.0,5.0,A_Bomba1,0.4684907
1653,BombRun,20260408_060615.WAV,0.0,5.0,A_Bomba1,0.4386345
1654,BombRun,20260408_122340.WAV,0.0,5.0,A_Bomba1,0.877412
1655,BombRun,20260407_140215.WAV,0.0,5.0,A_Bomba1,0.7644314
1656,BombRun,20260408_085855.WAV,0.0,5.0,A_Bomba1,0.76617616
1657,BombRun,20260407_141645.WAV,0.0,5.0,A_Bomba1,0.6002972
1658,BombRun,20260408_123710.WAV,0.0,5.0,A_Bomba1,0.59172714
1659,BombRun,20260408_061245.WAV,0.0,5.0,A_Bomba1,0.68444073
1660,BombRun,20260408_054215.WAV,0.0,5.0,A_Bomba1,0.5912094
1661,BombRun,20260408_114625.WAV,0.0,5.0,A_Bomba1,0.583992
1662,BombRun,20260408_084550.WAV,0.0,5.0,A_Bomba1,0.68230146
1663,BombRun,20260408_090525.WAV,0.0,5.0,A_Bomba1,0.6589083
1664,BombRun,20260408_053220.WAV,0.0,5.0,A_Bomba1,0.55249226
1665,BombRun,20260408_085100.WAV,0.0,5.0,A_Bomba1,0.74127245
1666,BombRun,20260408_055645.WAV,0.0,5.0,A_Bomba1,0.66497225
1667,BombRun,20260408_122630.WAV,0.0,5.0,A_Bomba1,0.5728601
1668,BombRun,20260408_124255.WAV,0.0,5.0,A_Bomba1,0.8622662
1669,BombRun,20260408_120755.WAV,0.0,5.0,A_Bomba1,0.58435005
1670,BombRun,20260407_012745.WAV,0.0,5.0,A_Bomba1,0.40235138
1671,BombRun,20260408_061735.WAV,0.0,5.0,A_Bomba1,0.5569342
1672,BombRun,20260408_121305.WAV,0.0,5.0,A_Bomba1,0.77595073
1673,BombRun,20260407_013315.WAV,0.0,5.0,A_Bomba1,0.45450222
1674,BombRun,20260408_090900.WAV,0.0,5.0,A_Bomba1,0.6033487
1675,BombRun,20260407_141335.WAV,0.0,5.0,A_Bomba1,0.6015317
1676,BombRun,20260408_090055.WAV,0.0,5.0,A_Bomba1,0.60809106
1677,BombRun,20260408_084020.WAV,0.0,5.0,A_Bomba1,0.77644575
1678,BombRun,20260408_114355.WAV,0.0,5.0,A_Bomba1,0.5677043
1679,BombRun,20260407_172700.WAV,0.0,5.0,A_Bomba1,0.74292177
1680,BombRun,20260408_115705.WAV,0.0,5.0,A_Bomba1,0.70136595
1681,BombRun,20260408_055335.WAV,0.0,5.0,A_Bomba1,0.60470295
1682,BombRun,20260408_091405.WAV,0.0,5.0,A_Bomba1,0.6940426
1683,BombRun,20260408_053750.WAV,0.0,5.0,A_Bomba1,0.58422214
1684,BombRun,20260408_090045.WAV,0.0,5.0,A_Bomba1,0.6516569
1685,BombRun,20260408_084030.WAV,0.0,5.0,A_Bomba1,0.70902246
1686,BombRun,20260408_114345.WAV,0.0,5.0,A_Bomba1,0.566694
1687,BombRun,20260407_172710.WAV,0.0,5.0,A_Bomba1,0.73636985
1688,BombRun,20260408_115715.WAV,0.0,5.0,A_Bomba1,0.6883629
1689,BombRun,20260408_055325.WAV,0.0,5.0,A_Bomba1,0.6180044
1690,BombRun,20260408_053740.WAV,0.0,5.0,A_Bomba1,0.43895617
1691,BombRun,20260408_091415.WAV,0.0,5.0,A_Bomba1,0.61349815
1692,BombRun,20260408_122620.WAV,0.0,5.0,A_Bomba1,0.73179644
1693,BombRun,20260408_124245.WAV,0.0,5.0,A_Bomba1,0.5975073
1694,BombRun,20260408_120745.WAV,0.0,5.0,A_Bomba1,0.69546
1695,BombRun,20260407_012755.WAV,0.0,5.0,A_Bomba1,0.35632035
1696,BombRun,20260408_061725.WAV,0.0,5.0,A_Bomba1,0.6610794
1697,BombRun,20260408_121315.WAV,0.0,5.0,A_Bomba1,0.5515284
1698,BombRun,20260407_013305.WAV,0.0,5.0,A_Bomba1,0.48253274
1699,BombRun,20260408_090910.WAV,0.0,5.0,A_Bomba1,0.5802971
1700,BombRun,20260407_141325.WAV,0.0,5.0,A_Bomba1,0.65712
1701,BombRun,20260408_054205.WAV,0.0,5.0,A_Bomba1,0.6528715
1702,BombRun,20260408_114635.WAV,0.0,5.0,A_Bomba1,0.8517055
1703,BombRun,20260408_084540.WAV,0.0,5.0,A_Bomba1,0.61031765
1704,BombRun,20260408_090535.WAV,0.0,5.0,A_Bomba1,0.5559194
1705,BombRun,20260408_053230.WAV,0.0,5.0,A_Bomba1,0.487881
1706,BombRun,20260408_085110.WAV,0.0,5.0,A_Bomba1,0.74960136
1707,BombRun,20260408_055655.WAV,0.0,5.0,A_Bomba1,0.55094093
1708,BombRun,20260408_120235.WAV,0.0,5.0,A_Bomba1,0.56192493
1709,BombRun,20260407_012225.WAV,0.0,5.0,A_Bomba1,0.32362622
1710,BombRun,20260408_122350.WAV,0.0,5.0,A_Bomba1,0.60660386
1711,BombRun,20260407_140205.WAV,0.0,5.0,A_Bomba1,0.59560966
1712,BombRun,20260408_085845.WAV,0.0,5.0,A_Bomba1,0.63528425
1713,BombRun,20260407_141655.WAV,0.0,5.0,A_Bomba1,0.55051726
1714,BombRun,20260408_123700.WAV,0.0,5.0,A_Bomba1,0.71270174
1715,BombRun,20260408_061255.WAV,0.0,5.0,A_Bomba1,0.6367796
1716,BombRun,20260408_090455.WAV,0.0,5.0,A_Bomba1,0.7454436
1717,BombRun,20260408_052700.WAV,0.0,5.0,A_Bomba1,0.4682374
1718,BombRun,20260408_084420.WAV,0.0,5.0,A_Bomba1,0.60813814
1719,BombRun,20260408_114755.WAV,0.0,5.0,A_Bomba1,0.7837081
1720,BombRun,20260407_172300.WAV,0.0,5.0,A_Bomba1,0.5795457
1721,BombRun,20260408_115305.WAV,0.0,5.0,A_Bomba1,0.5180851
1722,BombRun,20260408_055735.WAV,0.0,5.0,A_Bomba1,0.49206513
1723,BombRun,20260408_083415.WAV,0.0,5.0,A_Bomba1,0.6245964
1724,BombRun,20260407_135705.WAV,0.0,5.0,A_Bomba1,0.4468835
1725,BombRun,20260408_053350.WAV,0.0,5.0,A_Bomba1,0.49772513
1726,BombRun,20260407_171635.WAV,0.0,5.0,A_Bomba1,0.581211
1727,BombRun,20260408_085925.WAV,0.0,5.0,A_Bomba1,0.5687563
